sample_idx,gold,baseline_prediction,sircl_prediction,baseline_correct,sircl_correct,gain,transition,baseline_radius_mean,baseline_radius_max,baseline_early_radius_mean,baseline_late_radius_mean,baseline_radius_change,baseline_pairwise_diversity_mean,baseline_pairwise_diversity_std,baseline_path_length,baseline_span,baseline_effective_movement_ratio,baseline_smoothness,baseline_dist_to_final_mean,baseline_backtracking_rate,baseline_violation_rate,sircl_radius_mean,sircl_radius_max,sircl_early_radius_mean,sircl_late_radius_mean,sircl_radius_change,sircl_pairwise_diversity_mean,sircl_pairwise_diversity_std,sircl_path_length,sircl_span,sircl_effective_movement_ratio,sircl_smoothness,sircl_dist_to_final_mean,sircl_backtracking_rate,sircl_violation_rate
352,21.0,21.0,21.0,True,True,0,stable_correct,13.659268379211426,18.393081665039062,14.861328125,11.77505874633789,-3.0862693786621094,21.355464935302734,5.139440059661865,105.5422592163086,27.64842414855957,0.26196542382240295,-0.010509386658668518,18.518510818481445,0.4000000059604645,1.0,8.136713981628418,18.906082153320312,12.058489799499512,5.19431734085083,-6.864172458648682,13.383481979370117,7.770916938781738,48.046321868896484,20.241268157958984,0.42128652334213257,0.4046502113342285,9.818387031555176,0.20000000298023224,1.0
353,20.0,9.0,12.0,False,False,0,stable_wrong,11.19849681854248,14.768436431884766,13.131363868713379,9.559139251708984,-3.5722246170043945,17.66239356994629,3.684570550918579,76.74037170410156,19.096546173095703,0.2488461583852768,-0.024410050362348557,14.997050285339355,0.20000000298023224,1.0,10.666922569274902,17.53175926208496,12.7646484375,8.178149223327637,-4.586499214172363,17.847225189208984,4.355739116668701,84.07540893554688,21.14436912536621,0.2514929175376892,-0.36204448342323303,12.810280799865723,0.6000000238418579,1.0
354,45.0,45.0,125.0,True,False,-1,regressed,13.746859550476074,18.687923431396484,16.681245803833008,11.21346664428711,-5.467779159545898,21.834997177124023,5.057222843170166,95.60762786865234,25.965328216552734,0.2715821862220764,-0.08120588958263397,18.260303497314453,0.20000000298023224,1.0,10.438498497009277,19.189929962158203,13.682880401611328,7.812160491943359,-5.870719909667969,16.561492919921875,6.870314598083496,66.41798400878906,24.012611389160156,0.36153778433799744,0.08204913139343262,13.65838623046875,0.0,1.0
355,34.0,34.0,34.0,True,True,0,stable_correct,14.439425468444824,17.217185974121094,15.306519508361816,12.646411895751953,-2.6601076126098633,22.558666229248047,3.584939956665039,111.690673828125,27.119054794311523,0.24280500411987305,-0.0925561711192131,20.273958206176758,0.20000000298023224,1.0,8.702591896057129,17.3156681060791,11.916865348815918,5.841833591461182,-6.075031757354736,14.119390487670898,6.405735015869141,58.196258544921875,19.583133697509766,0.3365015983581543,0.10788174718618393,11.087031364440918,0.4000000059604645,1.0
356,21.0,1.0,27.0,False,False,0,stable_wrong,14.67671012878418,18.31824493408203,17.4604434967041,12.676920890808105,-4.783522605895996,23.476762771606445,4.257689476013184,117.5622329711914,23.957292556762695,0.20378391444683075,-0.17146195471286774,19.835195541381836,0.4000000059604645,1.0,10.252435684204102,20.18214988708496,14.124154090881348,6.6931633949279785,-7.430990695953369,17.121929168701172,6.626816749572754,71.69733428955078,24.615652084350586,0.34332728385925293,-0.23803701996803284,11.845077514648438,0.20000000298023224,1.0
357,2.0,11.0,3.0,False,False,0,stable_wrong,11.370646476745605,16.70308494567871,14.232878684997559,8.63962459564209,-5.593254089355469,18.37442970275879,5.168432712554932,71.96466827392578,21.381975173950195,0.297117680311203,0.08621808886528015,14.031941413879395,0.0,1.0,9.813279151916504,18.171152114868164,12.011605262756348,7.8514251708984375,-4.16018009185791,15.685797691345215,6.069460868835449,62.62339782714844,22.349687576293945,0.35689038038253784,0.16478070616722107,12.73379135131836,0.4000000059604645,1.0
358,20.0,20.0,20.0,True,True,0,stable_correct,13.527586936950684,17.76479721069336,13.40850830078125,13.33077621459961,-0.07773208618164062,21.009191513061523,3.511362314224243,101.61880493164062,25.910720825195312,0.25497958064079285,-0.04551216959953308,19.429685592651367,0.4000000059604645,1.0,8.139984130859375,17.414962768554688,10.894869804382324,5.461462497711182,-5.433407306671143,13.308059692382812,6.191259384155273,60.726356506347656,20.239240646362305,0.333285927772522,-0.1507984846830368,10.863858222961426,0.4000000059604645,1.0
359,4.0,3.33,5.33,False,False,0,stable_wrong,10.84512996673584,17.138154983520508,13.0350980758667,9.135031700134277,-3.900066375732422,17.759876251220703,4.234783172607422,76.81005096435547,21.051359176635742,0.2740703821182251,-0.04296655207872391,13.537273406982422,0.4000000059604645,1.0,9.343377113342285,19.262617111206055,12.231526374816895,7.589846134185791,-4.6416802406311035,15.259912490844727,6.699774265289307,64.04173278808594,22.37244987487793,0.3493417203426361,-0.15741457045078278,11.833881378173828,0.4000000059604645,1.0
360,25.0,25.0,25.0,True,True,0,stable_correct,15.05286693572998,22.079133987426758,18.48964500427246,12.486064910888672,-6.003580093383789,23.061628341674805,8.400336265563965,75.59002685546875,30.95785903930664,0.4095495045185089,0.3952556550502777,19.200593948364258,0.0,1.0,7.698275566101074,17.807626724243164,11.044181823730469,5.035447597503662,-6.008734226226807,12.868218421936035,6.917218208312988,48.13092041015625,20.219213485717773,0.4200878143310547,0.23841074109077454,9.042769432067871,0.20000000298023224,1.0
361,20.0,1.0,2.57,False,False,0,stable_wrong,11.026652336120605,18.632511138916016,14.771377563476562,7.638037204742432,-7.133340358734131,18.163043975830078,6.363812446594238,71.02613067626953,22.31472396850586,0.3141762614250183,0.044173311442136765,13.099205017089844,0.20000000298023224,1.0,10.438100814819336,17.698463439941406,12.894434928894043,8.4026460647583,-4.491788864135742,16.9606990814209,5.628774642944336,75.33938598632812,20.502323150634766,0.27213287353515625,-0.11142583936452866,13.059062004089355,0.4000000059604645,1.0
362,23.0,14.0,23.0,False,True,1,recovered,12.03027629852295,17.897214889526367,14.766551971435547,9.49692440032959,-5.269627571105957,19.310813903808594,4.523639678955078,83.376953125,22.065595626831055,0.2646486163139343,0.10118694603443146,15.699027061462402,0.20000000298023224,1.0,7.601260185241699,15.879258155822754,9.495406150817871,6.320594310760498,-3.174811840057373,12.079361915588379,5.610476493835449,49.369224548339844,18.558929443359375,0.37592101097106934,-0.06984096765518188,10.351105690002441,0.20000000298023224,1.0
363,6.0,8.57,6.57,False,False,0,stable_wrong,10.180741310119629,15.087404251098633,12.918174743652344,8.275435447692871,-4.642739295959473,16.012258529663086,4.563888072967529,63.94811248779297,20.928749084472656,0.3272770345211029,-0.01711289957165718,13.362446784973145,0.0,1.0,10.09644889831543,17.27825355529785,11.675581932067871,9.494555473327637,-2.1810264587402344,16.0100040435791,4.654191493988037,66.48796844482422,23.533451080322266,0.35395053029060364,-0.028878912329673767,13.743717193603516,0.4000000059604645,1.0
364,49.0,44.0,45.0,False,False,0,stable_wrong,11.691935539245605,19.65323257446289,15.081063270568848,8.336838722229004,-6.744224548339844,19.045442581176758,6.677008628845215,73.82649230957031,23.57832908630371,0.3193749189376831,0.16654276847839355,14.362910270690918,0.20000000298023224,1.0,7.2614946365356445,18.038558959960938,9.149374961853027,5.3830246925354,-3.766350269317627,12.162286758422852,6.929983615875244,45.423500061035156,20.810819625854492,0.4581509530544281,0.09728734195232391,8.742175102233887,0.6000000238418579,1.0
365,18.0,18.0,18.0,True,True,0,stable_correct,14.665651321411133,21.162185668945312,17.565683364868164,11.83972454071045,-5.725958824157715,23.812063217163086,7.8067522048950195,92.35893249511719,23.7233943939209,0.2568608522415161,0.20241551101207733,18.122591018676758,0.6000000238418579,1.0,6.3803534507751465,16.61499786376953,9.512969970703125,3.6703684329986572,-5.842601776123047,11.001815795898438,6.700840473175049,39.98540496826172,18.633974075317383,0.4660193920135498,0.2424129992723465,7.0973896980285645,0.20000000298023224,1.0
366,9.0,9.0,9.0,True,True,0,stable_correct,12.68818187713623,17.511985778808594,15.5562105178833,9.859317779541016,-5.696892738342285,20.09978675842285,5.454718112945557,84.08705139160156,22.811893463134766,0.27128902077674866,0.10799574851989746,16.835142135620117,0.0,1.0,7.599517345428467,19.421674728393555,11.319507598876953,4.621848106384277,-6.697659492492676,12.706002235412598,7.977360248565674,47.06252670288086,21.195768356323242,0.45037463307380676,0.358582079410553,9.125582695007324,0.20000000298023224,1.0
367,19.0,12.0,8.0,False,False,0,stable_wrong,11.600107192993164,16.944353103637695,13.448211669921875,9.976192474365234,-3.4720191955566406,18.93578338623047,4.502218246459961,78.48623657226562,18.818565368652344,0.23976898193359375,0.08272942900657654,14.518675804138184,0.4000000059604645,1.0,9.10584831237793,16.595651626586914,12.609390258789062,5.792477130889893,-6.81691312789917,15.267190933227539,5.540160655975342,69.95858764648438,20.171125411987305,0.28832951188087463,-0.2749120891094208,10.706610679626465,0.0,1.0
368,18.0,10.0,10.0,False,False,0,stable_wrong,13.558782577514648,19.683053970336914,15.316543579101562,11.1464204788208,-4.170123100280762,22.014680862426758,6.978726863861084,95.92544555664062,23.392826080322266,0.24386465549468994,0.10931655019521713,16.731901168823242,0.6000000238418579,1.0,7.4350810050964355,18.420137405395508,11.004914283752441,4.4894633293151855,-6.515450954437256,12.436544418334961,7.644938945770264,45.509674072265625,20.118186950683594,0.44206395745277405,0.24403151869773865,8.549800872802734,0.20000000298023224,1.0
369,1198.0,530.0,1018.0,False,False,0,stable_wrong,12.966796875,17.645898818969727,14.874712944030762,11.690051078796387,-3.184661865234375,19.8129940032959,5.498198509216309,73.00170135498047,25.030702590942383,0.3428783416748047,0.17953486740589142,17.865398406982422,0.0,1.0,9.532601356506348,18.481565475463867,10.940325736999512,8.73156452178955,-2.208761215209961,15.254685401916504,5.694904327392578,63.70978546142578,23.41128921508789,0.3674677014350891,0.06514398753643036,12.923819541931152,0.6000000238418579,1.0
370,320.0,320.0,320.0,True,True,0,stable_correct,13.594118118286133,20.08342742919922,16.455862045288086,10.754433631896973,-5.701428413391113,22.052919387817383,7.967347621917725,80.79508209228516,21.98892593383789,0.2721567451953888,0.26115867495536804,16.604351043701172,0.4000000059604645,1.0,8.032995223999023,19.82012176513672,11.76425552368164,4.96122407913208,-6.8030314445495605,13.695056915283203,7.9191460609436035,50.20659637451172,21.84707260131836,0.43514347076416016,0.2502344250679016,9.194098472595215,0.20000000298023224,1.0
371,50.0,50.0,50.0,True,True,0,stable_correct,13.083834648132324,16.759912490844727,15.604854583740234,10.851935386657715,-4.7529191970825195,20.650684356689453,3.7680630683898926,100.38470458984375,24.106651306152344,0.24014267325401306,-0.12118817865848541,18.10893440246582,0.20000000298023224,1.0,10.192388534545898,17.747129440307617,13.560107231140137,6.895881175994873,-6.664226055145264,17.068927764892578,5.174097061157227,81.22059631347656,22.168798446655273,0.2729455232620239,-0.3534015417098999,12.22998046875,0.4000000059604645,1.0
372,5.0,5.0,5.0,True,True,0,stable_correct,10.35693359375,19.307466506958008,12.845757484436035,7.808701038360596,-5.0370564460754395,16.442697525024414,5.7326250076293945,72.90546417236328,25.325023651123047,0.3473679721355438,0.07640688121318817,14.655861854553223,0.4000000059604645,1.0,6.8966450691223145,15.490925788879395,9.06014633178711,5.368296146392822,-3.691850185394287,11.080842971801758,5.854608535766602,41.346988677978516,19.341567993164062,0.46778661012649536,0.045107223093509674,8.678533554077148,0.20000000298023224,1.0
373,240000.0,240000.0,240000.0,True,True,0,stable_correct,12.987226486206055,17.56024742126465,15.865406036376953,9.949752807617188,-5.915653228759766,21.083274841308594,6.83561897277832,76.4886703491211,21.04629898071289,0.27515578269958496,0.19153337180614471,15.233183860778809,0.0,1.0,8.949085235595703,19.686336517333984,11.85858154296875,6.291768550872803,-5.566812992095947,14.966930389404297,7.058403491973877,56.98069381713867,21.37217903137207,0.3750775456428528,0.2550376355648041,10.952141761779785,0.20000000298023224,1.0
374,45.0,45.0,45.0,True,True,0,stable_correct,13.809399604797363,20.747575759887695,15.211390495300293,12.939778327941895,-2.2716121673583984,20.97214126586914,4.553046226501465,107.05906677246094,29.616689682006836,0.27663877606391907,-0.14442339539527893,21.39613151550293,0.20000000298023224,1.0,7.024139404296875,16.45719337463379,9.098716735839844,5.096724987030029,-4.0019917488098145,11.334463119506836,6.189731597900391,47.50545120239258,19.257911682128906,0.4053831994533539,-0.09171384572982788,9.378951072692871,0.20000000298023224,1.0
375,48.0,48.0,48.0,True,True,0,stable_correct,13.30736255645752,16.749399185180664,13.360152244567871,12.59795093536377,-0.7622013092041016,20.58344268798828,5.534007549285889,98.908203125,18.714733123779297,0.18921315670013428,0.0948532447218895,18.0848331451416,0.6000000238418579,1.0,6.466063022613525,15.588382720947266,9.062548637390137,4.307423114776611,-4.755125522613525,10.637030601501465,6.259222030639648,40.541107177734375,16.65997314453125,0.4109402596950531,0.2852109968662262,8.132650375366211,0.20000000298023224,1.0
376,15.0,15.0,15.0,True,True,0,stable_correct,13.188766479492188,18.53946304321289,16.163637161254883,10.760851860046387,-5.402785301208496,20.46170997619629,5.127005577087402,88.66667175292969,28.482635498046875,0.32123270630836487,-0.09261249005794525,18.570894241333008,0.0,1.0,8.848257064819336,17.937450408935547,11.45138168334961,6.045236110687256,-5.4061455726623535,14.792238235473633,5.67958927154541,64.61862182617188,21.989330291748047,0.3402940034866333,-0.26213303208351135,10.402504920959473,0.20000000298023224,1.0
377,50.0,50.0,60.0,True,False,-1,regressed,12.26170825958252,18.230239868164062,15.817303657531738,8.48230266571045,-7.335000991821289,20.23113250732422,4.516299724578857,96.17552947998047,23.890758514404297,0.24840787053108215,-0.1621207296848297,15.345442771911621,0.20000000298023224,1.0,7.5525994300842285,17.784557342529297,9.733842849731445,5.402696132659912,-4.331146717071533,12.206795692443848,6.6934943199157715,47.04117202758789,21.635292053222656,0.4599224627017975,0.21216018497943878,9.913299560546875,0.4000000059604645,1.0
378,15.0,15.0,15.0,True,True,0,stable_correct,13.713738441467285,21.240137100219727,16.253965377807617,11.521209716796875,-4.732755661010742,21.429546356201172,5.217373847961426,96.65972900390625,29.34795570373535,0.3036213219165802,-0.0359380766749382,19.331762313842773,0.20000000298023224,1.0,8.153844833374023,17.80030632019043,12.373443603515625,4.721684455871582,-7.651759147644043,13.599515914916992,6.720616340637207,57.19061279296875,21.71819305419922,0.3797509968280792,-0.0031808256171643734,9.898540496826172,0.20000000298023224,1.0
379,21.0,21.0,21.0,True,True,0,stable_correct,15.406270027160645,19.316204071044922,16.581510543823242,13.41592025756836,-3.165590286254883,24.333980560302734,6.772304058074951,105.0232162475586,21.8494930267334,0.2080444097518921,0.18374934792518616,20.029298782348633,0.6000000238418579,1.0,8.36328411102295,18.600168228149414,12.075172424316406,5.60303258895874,-6.472139835357666,13.491966247558594,7.648163318634033,50.7122917175293,19.646493911743164,0.38741087913513184,0.3143625557422638,10.68900203704834,0.20000000298023224,1.0
380,803.0,819.0,673.0,False,False,0,stable_wrong,12.009812355041504,15.558839797973633,12.203837394714355,11.132107734680176,-1.0717296600341797,18.668798446655273,3.4297733306884766,99.37826538085938,24.68763542175293,0.24842087924480438,-0.10323977470397949,16.62749671936035,0.4000000059604645,1.0,8.849087715148926,19.73188018798828,11.787311553955078,6.222296237945557,-5.5650153160095215,14.749336242675781,7.163902759552002,60.596336364746094,21.890647888183594,0.36125364899635315,-0.11860315501689911,10.640048027038574,0.4000000059604645,1.0
381,67.0,67.0,67.0,True,True,0,stable_correct,14.661737442016602,22.7193660736084,16.9765625,12.69837474822998,-4.2781877517700195,22.76377296447754,5.264458179473877,116.33231353759766,30.279159545898438,0.26028159260749817,-0.2102331668138504,21.510026931762695,0.20000000298023224,1.0,9.841623306274414,18.897029876708984,12.032979011535645,8.029106140136719,-4.003872871398926,15.688837051391602,6.516544818878174,65.6900405883789,21.81244659423828,0.33205103874206543,-0.2755207419395447,12.801295280456543,0.20000000298023224,1.0
382,350.0,370.0,350.0,False,True,1,recovered,11.096402168273926,15.51837158203125,12.214508056640625,10.3900728225708,-1.8244352340698242,16.464052200317383,4.224239349365234,65.19339752197266,22.870262145996094,0.35080641508102417,0.24015864729881287,17.19838523864746,0.20000000298023224,1.0,8.056156158447266,17.573776245117188,9.598431587219238,7.144802093505859,-2.453629493713379,13.09981918334961,6.125102519989014,47.41265106201172,22.180166244506836,0.46781113743782043,0.11228493601083755,10.210573196411133,0.4000000059604645,1.0
383,2.0,18.0,18.0,False,False,0,stable_wrong,10.62998104095459,15.574337005615234,12.561806678771973,8.342533111572266,-4.219273567199707,16.940126419067383,4.109557151794434,76.54557800292969,19.814857482910156,0.25886350870132446,0.17868515849113464,14.323821067810059,0.4000000059604645,1.0,7.382009029388428,16.221466064453125,9.128242492675781,5.821948528289795,-3.3062939643859863,12.382193565368652,5.623717784881592,51.654388427734375,19.335546493530273,0.37432533502578735,-0.178100124001503,9.052718162536621,0.4000000059604645,1.0
384,32.0,80.0,30.0,False,False,0,stable_wrong,12.237205505371094,21.325590133666992,15.501605033874512,10.321568489074707,-5.180036544799805,18.555938720703125,6.566503047943115,72.00396728515625,32.39908218383789,0.44996246695518494,0.21231409907341003,18.470685958862305,0.0,1.0,7.023392677307129,18.882585525512695,9.322826385498047,5.201941013336182,-4.120885372161865,11.690312385559082,7.9111480712890625,42.64970779418945,21.277116775512695,0.4988807141780853,0.31938767433166504,8.190802574157715,0.6000000238418579,1.0
385,16.0,29.0,23.0,False,False,0,stable_wrong,10.23995304107666,15.191715240478516,12.055068969726562,8.599608421325684,-3.455460548400879,15.880213737487793,3.8898303508758545,63.6705322265625,21.255956649780273,0.333842933177948,0.20878514647483826,14.299296379089355,0.20000000298023224,1.0,8.569283485412598,19.057497024536133,11.476569175720215,6.342793941497803,-5.133775234222412,14.103289604187012,6.997704029083252,55.15617370605469,22.834028244018555,0.4139886200428009,-0.08612857013940811,10.090487480163574,0.20000000298023224,1.0
386,80.0,80.0,80.0,True,True,0,stable_correct,10.316375732421875,16.57931900024414,12.173504829406738,8.19157600402832,-3.981928825378418,16.675315856933594,4.221162796020508,87.2475814819336,22.897663116455078,0.2624446749687195,-0.21253368258476257,13.171483039855957,0.4000000059604645,1.0,6.819252014160156,18.789762496948242,9.68652057647705,4.7213568687438965,-4.965163707733154,11.330687522888184,8.109513282775879,42.675880432128906,20.387048721313477,0.4777182936668396,0.2643950879573822,8.065939903259277,0.4000000059604645,1.0
387,36.0,36.0,36.0,True,True,0,stable_correct,13.723572731018066,19.711061477661133,14.73184871673584,12.585506439208984,-2.1463422775268555,21.030332565307617,4.156857967376709,115.67085266113281,27.939477920532227,0.24154293537139893,-0.2308742105960846,20.234512329101562,0.4000000059604645,1.0,8.217329025268555,17.974851608276367,11.50106430053711,5.492830276489258,-6.008234024047852,13.669347763061523,6.427513599395752,54.00141525268555,20.86917495727539,0.38645607233047485,-0.060183726251125336,9.68131160736084,0.0,1.0
388,88.0,88.0,88.0,True,True,0,stable_correct,14.818791389465332,20.13211441040039,17.612394332885742,11.864729881286621,-5.747664451599121,23.97776222229004,7.856016159057617,91.90071105957031,23.37448501586914,0.25434499979019165,0.18006500601768494,18.161279678344727,0.4000000059604645,1.0,7.920890808105469,18.849843978881836,11.416975975036621,4.834416389465332,-6.582559585571289,13.40065860748291,7.246419429779053,49.24470520019531,20.988643646240234,0.4262111783027649,0.2868434488773346,9.22171688079834,0.20000000298023224,1.0
389,6.0,6.0,6.0,True,True,0,stable_correct,9.600964546203613,15.263426780700684,11.336554527282715,8.202532768249512,-3.134021759033203,15.307557106018066,3.7591967582702637,66.86121368408203,21.03622817993164,0.3146252930164337,0.07503663003444672,12.80496883392334,0.6000000238418579,1.0,8.027511596679688,17.215763092041016,10.354004859924316,5.746177673339844,-4.607827186584473,13.291483879089355,6.007260799407959,53.23802185058594,19.879499435424805,0.37340793013572693,0.07101430743932724,9.611348152160645,0.4000000059604645,1.0
390,12.0,12.0,12.0,True,True,0,stable_correct,13.61214542388916,20.040773391723633,15.972160339355469,10.897627830505371,-5.074532508850098,22.84503746032715,5.977053165435791,93.99551391601562,22.798601150512695,0.24254988133907318,0.1420893669128418,16.13811492919922,0.6000000238418579,1.0,8.310394287109375,21.04207420349121,12.012864112854004,5.2950358390808105,-6.717828273773193,13.739980697631836,8.679837226867676,50.10835266113281,24.0427188873291,0.4798145890235901,0.12179193645715714,9.494122505187988,0.20000000298023224,1.0
391,15.0,15.0,15.0,True,True,0,stable_correct,13.341360092163086,21.609281539916992,16.442054748535156,10.95498275756836,-5.487071990966797,21.096147537231445,5.488973617553711,95.03144836425781,29.532466888427734,0.31076520681381226,-0.05951676517724991,18.39592742919922,0.4000000059604645,1.0,9.782042503356934,20.346338272094727,11.323535919189453,8.320271492004395,-3.0032644271850586,16.147960662841797,6.800154685974121,69.65949249267578,23.356626510620117,0.3352971076965332,-0.0841091126203537,12.46178150177002,0.4000000059604645,1.0
392,34.0,42.0,28.0,False,False,0,stable_wrong,11.774910926818848,16.019363403320312,12.70678424835205,11.248730659484863,-1.4580535888671875,17.903636932373047,4.556277275085449,72.16959381103516,23.612104415893555,0.32717522978782654,0.15551146864891052,17.119892120361328,0.0,1.0,7.505224704742432,16.633861541748047,9.534713745117188,5.166782855987549,-4.367930889129639,12.594457626342773,5.779354572296143,49.29534149169922,19.627912521362305,0.39816972613334656,-0.0034268461167812347,8.908553123474121,0.20000000298023224,1.0
393,20.0,20.0,26.67,True,False,-1,regressed,9.85120964050293,16.60096549987793,11.94653606414795,8.451385498046875,-3.495150566101074,15.45777702331543,5.031406879425049,62.722572326660156,22.62503433227539,0.36071598529815674,0.06142300367355347,13.650540351867676,0.20000000298023224,1.0,9.335331916809082,19.290102005004883,12.520268440246582,6.851327419281006,-5.668941020965576,15.333881378173828,6.55642557144165,61.47047805786133,23.505342483520508,0.3823842406272888,0.029753420501947403,11.447789192199707,0.20000000298023224,1.0
394,92.0,92.0,92.0,True,True,0,stable_correct,13.589360237121582,20.111724853515625,15.555354118347168,11.254796028137207,-4.300558090209961,21.415016174316406,4.427687644958496,109.20758056640625,29.236661911010742,0.2677164077758789,-0.11810972541570663,18.832576751708984,0.20000000298023224,1.0,8.216229438781738,17.830726623535156,10.469780921936035,5.825601100921631,-4.644179821014404,13.564772605895996,6.417599678039551,56.52742385864258,19.782155990600586,0.34995678067207336,0.06266822665929794,10.269808769226074,0.4000000059604645,1.0
395,38.0,20.0,54.0,False,False,0,stable_wrong,12.33513069152832,20.628032684326172,15.689387321472168,9.940177917480469,-5.749209403991699,20.08425521850586,5.5602288246154785,83.93693542480469,26.029909133911133,0.31011268496513367,0.0030648827087134123,15.533537864685059,0.0,1.0,9.663397789001465,19.703052520751953,12.253593444824219,7.628890514373779,-4.6247029304504395,15.735814094543457,6.540563106536865,62.337791442871094,23.895854949951172,0.38332855701446533,0.028312528505921364,12.262749671936035,0.0,1.0
396,3.0,3.0,5.0,True,False,-1,regressed,12.95116901397705,17.17611312866211,15.546931266784668,10.998896598815918,-4.54803466796875,20.54769515991211,4.369874477386475,95.82070922851562,21.181760787963867,0.22105619311332703,-0.09375257790088654,17.58303451538086,0.4000000059604645,1.0,9.760886192321777,19.396011352539062,13.874798774719238,6.649233341217041,-7.225565433502197,16.356000900268555,6.597712516784668,66.36553955078125,23.58938980102539,0.35544636845588684,-0.1857767403125763,10.982002258300781,0.4000000059604645,1.0
397,25.0,25.0,25.0,True,True,0,stable_correct,16.17658805847168,22.66730499267578,19.749074935913086,13.924769401550293,-5.824305534362793,24.987403869628906,9.472918510437012,79.21305847167969,31.990142822265625,0.40384936332702637,0.27478843927383423,18.998199462890625,0.0,1.0,7.683769702911377,18.2076358795166,11.494244575500488,4.59263801574707,-6.901606559753418,12.840892791748047,7.211808681488037,47.520416259765625,20.765121459960938,0.43697264790534973,0.3697888255119324,9.087821006774902,0.20000000298023224,1.0
398,168.0,168.0,168.0,True,True,0,stable_correct,13.34135913848877,18.966524124145508,16.277782440185547,11.6121826171875,-4.665599822998047,21.166173934936523,4.865785121917725,99.9782485961914,26.410715103149414,0.26416459679603577,-0.15785646438598633,18.523433685302734,0.20000000298023224,1.0,9.653709411621094,16.330162048339844,12.503128051757812,7.196226119995117,-5.306901931762695,15.723322868347168,4.936316013336182,69.61241912841797,20.066139221191406,0.28825515508651733,-0.17065945267677307,12.003373146057129,0.4000000059604645,1.0
399,12.0,12.0,7.0,True,False,-1,regressed,13.274321556091309,16.24576759338379,14.227992057800293,12.233471870422363,-1.9945201873779297,20.37531280517578,3.5200235843658447,92.30500030517578,26.729272842407227,0.28957557678222656,-0.009074054658412933,19.07905387878418,0.20000000298023224,1.0,6.973209857940674,17.702791213989258,9.482993125915527,4.911736011505127,-4.5712571144104,11.419005393981934,7.123729228973389,43.617286682128906,20.966995239257812,0.48070380091667175,0.1283712089061737,8.349102020263672,0.20000000298023224,1.0
400,48.0,48.0,48.0,True,True,0,stable_correct,13.536904335021973,19.9014892578125,15.743491172790527,10.552726745605469,-5.190764427185059,22.347829818725586,7.054859638214111,90.54781341552734,21.996341705322266,0.24292515218257904,0.16888220608234406,16.507017135620117,0.4000000059604645,1.0,7.876827239990234,17.872499465942383,11.426216125488281,4.962740421295166,-6.463475704193115,13.1055908203125,7.140270233154297,49.01255798339844,19.27269172668457,0.3932194709777832,0.26843541860580444,9.353198051452637,0.20000000298023224,1.0
401,14400.0,14400.0,14400.0,True,True,0,stable_correct,12.46906852722168,20.228485107421875,13.700190544128418,11.85595417022705,-1.8442363739013672,19.573427200317383,5.032409191131592,94.81038665771484,27.03667449951172,0.2851657569408417,-0.12279041111469269,17.611696243286133,0.4000000059604645,1.0,9.156442642211914,17.253515243530273,10.193443298339844,8.050032615661621,-2.1434106826782227,14.542959213256836,6.168164253234863,58.28064727783203,19.617538452148438,0.33660468459129333,0.1213860884308815,11.709969520568848,0.4000000059604645,1.0
402,4.0,2.0,3.0,False,False,0,stable_wrong,11.716764450073242,17.482547760009766,13.531039237976074,10.06906509399414,-3.4619741439819336,18.833621978759766,3.9416472911834717,91.64398956298828,23.21077537536621,0.25327110290527344,-0.07022929191589355,15.2791748046875,0.6000000238418579,1.0,7.209870338439941,15.03329086303711,7.889383792877197,7.13632345199585,-0.7530603408813477,11.48511791229248,5.438192367553711,45.45827865600586,18.973724365234375,0.4173876643180847,0.10444160550832748,10.059521675109863,0.4000000059604645,1.0
403,81.0,135.0,162.0,False,False,0,stable_wrong,11.120823860168457,17.60274887084961,14.741249084472656,8.3172025680542,-6.424046516418457,18.113815307617188,5.409557819366455,82.12579345703125,22.23052406311035,0.2706886827945709,-0.14383038878440857,14.065475463867188,0.4000000059604645,1.0,6.37662410736084,14.285245895385742,7.891634464263916,5.046154499053955,-2.845479965209961,10.488839149475098,5.191073894500732,44.0606689453125,16.525619506835938,0.3750651180744171,-0.011212575249373913,8.02020263671875,0.6000000238418579,1.0
404,22.0,26.0,29.0,False,False,0,stable_wrong,13.203280448913574,18.83475112915039,15.718718528747559,10.991442680358887,-4.727275848388672,20.841907501220703,4.524487495422363,94.45341491699219,25.652132034301758,0.27158501744270325,-0.004093596246093512,18.198043823242188,0.20000000298023224,1.0,9.014662742614746,17.998205184936523,11.654374122619629,6.853598117828369,-4.80077600479126,14.732784271240234,6.051816940307617,57.518306732177734,21.49136734008789,0.3736439645290375,0.12555864453315735,11.188652038574219,0.4000000059604645,1.0
405,50.0,50.0,50.0,True,True,0,stable_correct,11.551554679870605,20.65038299560547,13.621971130371094,10.004181861877441,-3.6177892684936523,18.467592239379883,5.743485927581787,86.83753967285156,25.99298095703125,0.29932886362075806,0.007153538055717945,15.50413990020752,0.4000000059604645,1.0,8.187507629394531,21.32801055908203,11.219651222229004,5.7472710609436035,-5.4723801612854,13.585833549499512,8.752341270446777,56.21257400512695,23.466562271118164,0.417461097240448,-0.03906325250864029,10.089048385620117,0.4000000059604645,1.0
